ein,organization_name,dba_name,entity_type,total_participants,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_number,website_domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,President & CEO,email_domain,scrape_status,scrape_date,scrape_attempts,last_scrape_error,data_quality_score,executives_found,linkedin_profile_url,company_website_verified,data_source,last_updated,General Counsel,Fund Administrator,Administrator,Assistant Administrator,Benefits Administrator,Plan Administrator,Trust Administrator,Chief Operating Officer/COO,Chief Technology Officer/CTO,Chief Information Officer/CIO,Chief Human Resources Officer/CHRO,Chief Marketing Officer/CMO,Chief Legal Officer/CLO,Managing Director,Executive Secretary,Assistant Secretary,Assistant Treasurer,Controller,Benefits Manager,HR Director,Operations Director,IT Director,Communications Director,Board Chair,Board Secretary,Trustee Chair,Union President,Union Secretary-Treasurer,Business Manager,local_union_number,parent_union,phone_number_cleaned,website_domain_cleaned,email_domain_cleaned,data_completeness_score
362392752,LOCAL NO. 731 I B OF T HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"4,206",1,1000 BURR RIDGE PKWY,,BURR RIDGE,IL,60527.0,6308874150,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,,(630) 887-4150,,,84.44
161576637,FAXTON-ST. LUKE'S HEALTHCARE,,Taft-Hartley Trust,"4,205",1,PO BOX 479,,UTICA,NY,13503.0,3156246197,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315) 624-6197,,,84.44
753170028,"PACIFIC UNION FINANCIAL, LLC",,Taft-Hartley Trust,"4,184",2,8900 FREEPORT PARKWAY,SUITE 150,IRVING,TX,75063.0,4698041844,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(469) 804-1844,,,84.44
741109620,WILLIAM MARSH RICE UNIVERSITY,,Taft-Hartley Trust,"4,178",1,PO BOX 1892,,HOUSTON,TX,77251.0,7133482514,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Association of Machinists and Aerospace Workers,(713) 348-2514,,,84.44
60960814,CONNECTICUT LABORERS' HEALTH FUND,,Taft-Hartley Trust,"4,174",1,435 CAPTAIN THOMAS BOULEVARD,,WEST HAVEN,CT,6516.0,2039347991,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 934-7991,,,84.44
111896570,"BOARD OF TRUSTEES, NOITU INSURANCE TRUST FUND",,Taft-Hartley Trust,"4,172",1,148-06 HILLSIDE AVENUE,,JAMAICA,NY,11435.0,7182913434,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(718) 291-3434,,,84.44
391651543,WISCONSIN ELECTRICAL EMPLOYEES HEALTH AND WELFARE PLAN,,Taft-Hartley Trust,"4,150",1,2730 DAIRY DRIVE STE 101,,MADISON,WI,53718.0,6082769111,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(608) 276-9111,,,84.44
430657966,"TRUSTEES, PLUMBERS' & PIPEFITTERS' WELFARE EDUCATIONAL FUND",EDUCATIONAL FUND,Taft-Hartley Trust,"4,142",1,3640 CORPORATE TRAIL DRIVE,,EARTH CITY,MO,63045.0,3143551000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(314) 355-1000,,,84.44
526051383,BOARD OF TRUSTEES - MID-ATLANTIC REGIONAL COUNCIL OF CARPENTERS HEALTH,,Taft-Hartley Trust,"4,138",1,"6710 OXON HILL ROAD, SUITE 450",,OXON HILL,MD,20745.0,3018398800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(301) 839-8800,,,84.44
133297197,THE NEW SCHOOL,,Taft-Hartley Trust,"4,137",2,80 5TH AVE FL 8,,NEW YORK,NY,10011.0,2122295671,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 229-5671,,,84.44
232082042,IBEW LOCAL 98 HEALTH & WELFARE PLAN BOARD OF,TRUSTEES,Taft-Hartley Trust,"4,134",1,1719 SPRING GARDEN STREET,,PHILADELPHIA,PA,19130.0,2155996436,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,International Brotherhood of Electrical Workers,(215) 599-6436,,,84.44
946080365,"BOARD OF TRUSTEES, SOUTH BAY HOTEL EMPLOYEES RESTAURANT EE WELFARE FUN",,Taft-Hartley Trust,"4,117",1,P.O. BOX 34203,,SEATTLE,WA,98124.0,2064417574,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 441-7574,,,84.44
227051778,LOCAL 1158 WELFARE PLAN FUND,,Taft-Hartley Trust,"4,100",1,1149 BLOOMFIELD AVENUE,,CLIFTON,NJ,7012.0,9737733336,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,,(973) 773-3336,,,84.44
880087294,TEAMSTERS SECURITY FUND FOR SOUTHERN NEVADA,,Taft-Hartley Trust,"4,094",1,2250 S RANCHO DR STE 295,,LAS VEGAS,NV,89102.0,7027348601,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(702) 734-8601,,,84.44
362139906,TRUSTEES OF UFCW LOCAL 1546 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"4,080",1,"1649 W ADAMS, 2ND FLOOR",,CHICAGO,IL,60612.0,3128291134,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,United Food and Commercial Workers,(312) 829-1134,,,84.44
20642820,BOARD OF TRUSTEES REPUBLIC RETIREE VEBA BENEFIT TRUST,,Taft-Hartley Trust,"4,052",1,60 BLVD OF THE ALLIES 5TH FL,,PITTSBURGH,PA,15222.0,8663810934,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(866) 381-0934,,,84.44
800496512,TRUSTEE NY PRES HOSP COLUM UNIV MED CTR NY ST NURSES ASSO RET MED PLAN,,Taft-Hartley Trust,"4,043",1,333 EAST 38TH ST,,NEW YORK,NY,10016.0,2125856557,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 585-6557,,,84.44
362418276,TRUSTEES OF LOCAL NO 4 SEIU HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"4,015",1,2229 S. HALSTED,SUITE 122,CHICAGO,IL,60608.0,7733859300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service Employees International Union,(773) 385-9300,,,84.44
436071748,WELFARE FUND OF ENGINEERS LOCAL UNION 513,,Taft-Hartley Trust,"3,978",1,3449 HOLLENBERG DRIVE,,BRIDGETON,MO,63044.0,3147392973,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,,(314) 739-2973,,,84.44
996009435,PAMCAH-UA LOCAL 675 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"3,978",2,"1109 BETHEL STREET, RM 403",,HONOLULU,HI,96813.0,8085364408,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,,(808) 536-4408,,,84.44
361892420,AMALGAMATED SOCIAL BENEFITS ASSOCIATION,,Taft-Hartley Trust,"3,950",1,333 SOUTH ASHLAND AVENUE,,CHICAGO,IL,60607.0,3127386150,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 738-6150,,,84.44
530197038,PENTAGON FEDERAL CREDIT UNION,,Taft-Hartley Trust,"3,944",1,7940 JONES BRANCH DRIVE,,MCLEAN,VA,22102.0,7038381309,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(703) 838-1309,,,84.44
364250648,TRUSTEES OF AREA TEAMSTERS INSURANCE BENEFIT PLAN,,Taft-Hartley Trust,"3,942",1,7827 OGDEN AVENUE,,LYONS,IL,60534.0,7087771081,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(708) 777-1081,,,84.44
50367950,"BOARD OF TRUSTEES, TEAMSTERS LOCAL 251 HEALTH",SERVICES AND INSURANCE PLAN,Taft-Hartley Trust,"3,936",1,1201 ELMWOOD AVENUE,,PROVIDENCE,RI,29073.0,4014673323,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,International Brotherhood of Teamsters,(401) 467-3323,,,84.44
116244552,BOARD OF TRUSTEES LOCAL 282,WELFARE TRUST FUND,Taft-Hartley Trust,"3,913",1,2500 MARCUS AVENUE,,LAKE SUCCESS,NY,11042.0,5164882822,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,(516) 488-2822,,,84.44
226487222,IBEW LOCAL NO 102 WELFARE FUND,BOARD OF TRUSTEES,Taft-Hartley Trust,"3,907",1,50 PARSIPPANY ROAD,,PARSIPPANY,NJ,7054.0,9738871718,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(973) 887-1718,,,84.44
396048358,MILWAUKEE DRIVERS HEALTH & WELFARE,,Taft-Hartley Trust,"3,906",1,10020 W GREENFIELD AVE,,MILWAUKEE,WI,53214.0,4142582336,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(414) 258-2336,,,84.44
356028684,TRUSTEES SHEET METAL WORKERS LOCAL UNION NO 20 WELFARE & BENEFIT FUND,,Taft-Hartley Trust,"3,843",1,2828 EAST 45TH STREET,,INDIANAPOLIS,IN,46205.0,3175496005,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(317) 549-6005,,,84.44
410905139,TRUSTEES MINNEAPOLIS RETAIL MEAT CUTTERS & FOOD HANDLERS HEALTH & WELF,,Taft-Hartley Trust,"3,810",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Education Association,(952) 854-0795,,,84.44
133156507,IRON WORKERS LOCALS 40 & 361 TOPPING OUT FUND,,Taft-Hartley Trust,"3,801",1,451 PARK AVE SOUTH,,NEW YORK,NY,10016.0,2126841586,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 684-1586,,,84.44
410855601,"BOARD OF TRUSTEES, TEAMSTERS JOINT COUNCIL 32 -",EMPLOYERS HEALTH AND WELFARE FUND,Taft-Hartley Trust,"3,792",1,3001 METRO DR STE 500,,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(952) 854-0795,,,84.44
135626340,LOCAL 342 HEALTH CARE FUND AND RETAIL,FOOD STORE EMPLOYEES UNION,Taft-Hartley Trust,"3,786",1,166 E JERICHO TPKE,,MINEOLA,NY,11501.0,5167475980,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,(516) 747-5980,,,84.44
826483792,CANTON REGIONAL CHAMBER HEALTH FUND,,Taft-Hartley Trust,"3,775",1,222 MARKET AVE. NORTH,,CANTON,OH,44702.0,3304567253,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(330) 456-7253,,,84.44
550451207,WEST VIRGINIA LABORERS' TRUST FUND,,Taft-Hartley Trust,"3,775",1,"ONE UNION SQUARE, SUITE 200",,CHARLESTON,WV,25302.0,3043425142,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(304) 342-5142,,,84.44
926001972,JOINT BOARD OF TRUSTEES ALASKA ELECTRICAL HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"3,773",1,701 E TUDOR ST SUITE 200,,ANCHORAGE,AK,99503.0,9072761246,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(907) 276-1246,,,84.44
131912506,BOARD OF TRUSTEES OF U.S.W.U. LOCAL 74 WELFARE FUND,,Taft-Hartley Trust,"3,772",1,"36-36 33RD STREET, SUITE 202",,LONG ISLAND CITY,NY,11106.0,7187297400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,(718) 729-7400,,,84.44
382106878,TRUSTEES OF MICHIGAN ELECTRICAL EMPLOYEES' HEALTH PLAN,,Taft-Hartley Trust,"3,742",1,6525 CENTURION DRIVE,,LANSING,MI,48917.0,5173217502,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(517) 321-7502,,,84.44
251523430,SEIU HEALTHCARE PA HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"3,682",1,"6345 FLANK DRIVE, SUITE 400",,HARRISBURG,PA,17112.0,7176528040,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service Employees International Union,(717) 652-8040,,,84.44
946171641,BOARD OF TRUSTEES OF STATIONARY ENGINEERS LOCAL 39,,Taft-Hartley Trust,"3,670",1,"7180 KOLL CENTER PARKWAY, SUITE 200",,PLEASANTON,CA,94566.0,9252089999,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,(925) 208-9999,,,84.44
942917251,RIDEOUT MEMORIAL HOSPITAL,DBA ADVENTIST HEALTH AND RIDEOUT,Taft-Hartley Trust,"3,664",2,970 PLUMAS STREET,,YUBA CITY,CA,95991.0,5307494545,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(530) 749-4545,,,84.44
951708883,"BOARD OF TRUSTEES, SAN DIEGO UNITE - HERE HEALTH FUND",,Taft-Hartley Trust,"3,661",1,3737 CAMINO DEL RIO S STE 300,,SAN DIEGO,CA,92108.0,6198491060,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(619) 849-1060,,,84.44
236449794,UFCW UNION & PARTICIPATING FOOD IN EMPLOYERS TRI-STATE HEALTH-WELFARE,,Taft-Hartley Trust,"3,659",1,27 ROLAND AVENUE,,MT. LAUREL,NJ,8054.0,8567932500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(856) 793-2500,,,84.44
996014749,BOARD OF TRUSTEES OF THE HAWAII LABORERS HEALTH AND WELFARE TRUST FUND,,Taft-Hartley Trust,"3,629",1,1440 KAPIOLANI BLVD SUITE 800,,HONOLULU,HI,96814.0,8084418600,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(808) 441-8600,,,84.44
886002904,ELECTRICAL WORKERS HEALTH AND WELFARE PLAN BOARD OF TRUSTEES,,Taft-Hartley Trust,"3,616",1,8311 W SUNSET RD STE 250,,LAS VEGAS,NV,89113.0,7024152180,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(702) 415-2180,,,84.44
132980858,BOARD OF TRUSTEES L338 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"3,582",1,1505 KELLUM PLACE,,MINEOLA,NY,11501.0,5162941338,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(516) 294-1338,,,84.44
824121530,CREDIT UNION CONSORTIUM,,Taft-Hartley Trust,"3,580",1,2900 N. OAKWOOD AVENUE,SUITE 2700,MUNCIE,IN,47304.0,7652545209,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(765) 254-5209,,,84.44
60662089,BOARD OF TRUSTEES IUOE LOCAL 478 HEALTH BENEFITS FUND,,Taft-Hartley Trust,"3,573",1,1965 DIXWELL AVENUE,,HAMDEN,CT,65142.0,2032889261,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,International Union of Operating Engineers,(203) 288-9261,,,84.44
521466749,SHEET METAL WORKERS NATIONAL HEALTH FUND,,Taft-Hartley Trust,"3,565",1,P. O. BOX 1449,,GOODLETTSVILLE,TN,37070.0,6158590131,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(615) 859-0131,,,84.44
592031804,BOARD OF TRUSTEES OF THE SOUTH FLORIDA HOTEL & CULINARY EMPLOYEES WELF,,Taft-Hartley Trust,"3,565",1,2010 NW 150TH AVENUE,SUITE 100,PEMBROKE PINES,FL,33028.0,9542666322,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(954) 266-6322,,,84.44
946073020,BOARD OF TRUSTEES OF EAST BAY DRAYAGE DRIVERS SECURITY FUND,,Taft-Hartley Trust,"3,561",1,"3313 VINCENT ROAD, SUITE 216",,PLEASANT HILL,CA,94523.0,2099405100,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(209) 940-5100,,,84.44
200400732,BOARD OF TRUSTEES OF CENTRAL TEXAS HEALTH AND BENEFIT FUND,,Taft-Hartley Trust,"3,557",1,2300 BUENA VISTA SE,STE 127,ALBUQUERQUE,NM,87106.0,5053593770,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(505) 359-3770,,,84.44
416023675,"TRUSTEES MISC DRIVERS & HELPERS #638 HEALTH, WELFARE, EYE & DENTAL PLA",,Taft-Hartley Trust,"3,549",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(952) 854-0795,,,84.44
46040880,IUOE LOCAL 4 HEALTH & WELFARE PLAN,HEALTH & WELFARE PLAN,Taft-Hartley Trust,"3,545",1,16 TROTTER DRIVE,,MEDWAY,MA,2053.0,5085331400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,International Union of Operating Engineers,(508) 533-1400,,,84.44
135521921,"LAUNDRY, DRY CLEANING WORKERS & ALIIED INDUSTRIES HEALTH FUND, WORKERS",,Taft-Hartley Trust,"3,540",1,333 WESTCHESTER AVENUE,,WHITE PLAINS,NY,10604.0,9143675000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(914) 367-5000,,,84.44
256036558,BOILERMAKERS LODGE NO. 154 WELFARE FUND,,Taft-Hartley Trust,"3,534",1,"PARK WEST ONE, SUITE 101",1000 CLIFF MINE ROAD,PITTSBURGH,PA,15275.0,4125455888,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(412) 545-5888,,,84.44
237122650,"BOARD OF TRUSTEES, SERVICE EMPLOYEES HEALTH & WELFARE TRUST",,Taft-Hartley Trust,"3,532",1,2323 EASTLAKE AVE E,,SEATTLE,WA,98102.0,2063294900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 329-4900,,,84.44
367485085,TRUSTEES OF MIDDLETOWN WORKS HOURLY & SALARIED UNION RETIREES HEALTH C,,Taft-Hartley Trust,"3,528",1,1201 CRAWFORD STREET,,MIDDLETOWN,OH,45044.0,8773929991,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(877) 392-9991,,,84.44
132828665,LOCAL 670 WELFARE FUND JOINT BOARD OF TRUSTEES,,Taft-Hartley Trust,"3,498",1,299 BROADWAY,,NEW YORK,NY,10007.0,2122678650,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670,,(212) 267-8650,,,84.44
250965600,THE WASHINGTON HOSPITAL,,Taft-Hartley Trust,"3,486",2,155 WILSON AVENUE,,WASHINGTON,PA,15301.0,7242233559,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(724) 223-3559,,,84.44
550455491,I.U.O.E. LOCAL #132 H & W FUND,,Taft-Hartley Trust,"3,478",1,P. O. BOX 2626,,HUNTINGTON,WV,25726.0,3045250482,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,(304) 525-0482,,,84.44
630013048,AUTOMOTIVE AFTERMARKET ASSOCIATION SOUTHEAST,,Taft-Hartley Trust,"3,474",1,11245 CHANTILLY PARKWAY COURT,,MONTGOMERY,AL,36117.0,3348341848,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(334) 834-1848,,,84.44
135590515,"BOARD OF TRUSTEES, MEBA MEDICAL AND BENEFITS PLAN",,Taft-Hartley Trust,"3,469",1,1007 EASTERN AVENUE,,BALTIMORE,MD,21202.0,4105479111,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 547-9111,,,84.44
956035916,SAN DIEGO ELECTRICAL HEALTH AND WELFARE WELFARE PLAN,,Taft-Hartley Trust,"3,465",1,P.O. BOX 231219,,SAN DIEGO,CA,92194.0,8585696322,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(858) 569-6322,,,84.44
231324693,SHEET METAL WORKERS HEALTH FUND OF LOCAL UNION NO19,,Taft-Hartley Trust,"3,456",1,1301 S COLUMBUS BLVD. 1ST FLOOR,,PHILADELPHIA,PA,19147.0,2159521990,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(215) 952-1990,,,84.44
237080551,BOARD OF TRUSTEES IBEW LOCAL 17 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"3,442",1,700 TOWER DRIVE STE 300,,TROY,MI,48099.0,2488139800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,International Brotherhood of Electrical Workers,(248) 813-9800,,,84.44
946401540,BOARD OF TRUSTEES IBEW LOCAL 332 HEALTH AND WELFARE TRUST FUND,TRUST FUND,Taft-Hartley Trust,"3,441",1,6800 SANTA TERESA BLVD SUITE 100,,SAN JOSE,CA,95119.0,4082884400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,International Brotherhood of Electrical Workers,(408) 288-4400,,,84.44
236487259,"BD OF TEES OF SEIU LOCAL 32BJ, DIS 36 BOLR WELFARE TRUST FUND",,Taft-Hartley Trust,"3,432",1,"1515 MARKET STREET, SUITE 1020",,PHILADELPHIA,PA,19102.0,2155683262,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Service Employees International Union,(215) 568-3262,,,84.44
221537766,JOINT WELFARE FUND LOCAL UNION 164 IBEW,,Taft-Hartley Trust,"3,430",1,425 EAGLE ROCK AVENUE,,ROSELAND,NJ,70681.0,9732284200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,International Brotherhood of Electrical Workers,(973) 228-4200,,,84.44
912036994,IUPAT DISTRICT COUNCIL NO. 21 WELFARE FUND,,Taft-Hartley Trust,"3,423",1,2980 SOUTHAMPTON ROAD,,PHILADELPHIA,PA,19154.0,2159345130,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Union of Painters and Allied Trades,(215) 934-5130,,,84.44
411365924,TRUSTEES ST. PAUL ELECTRICAL WORKERS HEALTH PLAN,,Taft-Hartley Trust,"3,415",1,1330 CONWAY STREET,SUITE 130,ST. PAUL,MN,55106.0,6517764239,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(651) 776-4239,,,84.44
440569165,IBEW-124 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"3,410",1,305 E. 103RD TERRACE,,KANSAS CITY,MO,64114.0,8169430277,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(816) 943-0277,,,84.44
